Regrowth_Time,finalBiomass,week,type,environment
8.65217391304348,0.832331530156238,4,S,H20
9.60869565217391,0.851467027256985,4,S,H20
10.5652173913043,0.842390010652309,4,S,H20
11.5217391304348,0.829613138844546,4,S,H20
12.4782608695652,0.817331173227354,4,S,H20
13.4347826086957,0.806419620167077,4,S,H20
14.3913043478261,0.796910647354725,4,S,H20
15.3478260869565,0.788629481049463,4,S,H20
16.304347826087,0.781369543370399,4,S,H20
17.2608695652174,0.774942410070373,4,S,H20
18.2173913043478,0.76918888740136,4,S,H20
19.1739130434783,0.763979252476851,4,S,H20
20.1304347826087,0.759208793818021,4,S,H20
21.0869565217391,0.754794459742501,4,S,H20
22.0434782608696,0.750669966614682,4,S,H20
23,0.746782890812024,4,S,H20
1,0.157272140825584,4,Q,H20
1.95652173913043,0.156521891055922,4,Q,H20
2.91304347826087,0.16481017199406,4,Q,H20
3.8695652173913,0.260478061995181,4,Q,H20
4.82608695652174,0.396111400301987,4,Q,H20
5.78260869565217,0.564766167093252,4,Q,H20
6.73913043478261,0.730177689981216,4,Q,H20
7.69565217391304,0.841947328331493,4,Q,H20
8.65217391304348,0.885307275337346,4,Q,H20
9.60869565217391,0.879775103247962,4,Q,H20
10.5652173913043,0.866661779539605,4,Q,H20
11.5217391304348,0.853328228299251,4,Q,H20
12.4782608695652,0.841353864163952,4,Q,H20
13.4347826086957,0.830916355336418,4,Q,H20
14.3913043478261,0.821854054692964,4,Q,H20
15.3478260869565,0.813943113727234,4,Q,H20
16.304347826087,0.806971694064875,4,Q,H20
17.2608695652174,0.800760420340635,4,Q,H20
18.2173913043478,0.795161342724501,4,Q,H20
19.1739130434783,0.790056277652621,4,Q,H20
20.1304347826087,0.785350521415749,4,Q,H20
21.0869565217391,0.780968936817837,4,Q,H20
22.0434782608696,0.776852139161753,4,Q,H20
23,0.77295309380324,4,Q,H20
1,0.00904367609003442,5,N,H20
1.95652173913043,0.0090005472376375,5,N,H20
2.91304347826087,0.0089576370872877,5,N,H20
3.8695652173913,0.00891487614725192,5,N,H20
4.82608695652174,0.00887236244078531,5,N,H20
5.78260869565217,0.00883005601732962,5,N,H20
6.73913043478261,0.00878795583551463,5,N,H20
7.69565217391304,0.0090379269382367,5,N,H20
8.65217391304348,0.0145003976590006,5,N,H20
9.60869565217391,0.0232184609759074,5,N,H20
10.5652173913043,0.0370600359608467,5,N,H20
11.5217391304348,0.0588505922704268,5,N,H20
12.4782608695652,0.0926817221616689,5,N,H20
13.4347826086957,0.144010519958219,5,N,H20
14.3913043478261,0.218950874083868,5,N,H20
15.3478260869565,0.321453819181258,5,N,H20
16.304347826087,0.44690923834076,5,N,H20
17.2608695652174,0.574665348887205,5,N,H20
18.2173913043478,0.673721811131194,5,N,H20
19.1739130434783,0.729177520634033,5,N,H20
20.1304347826087,0.740504047781204,5,N,H20
21.0869565217391,0.734949739971479,5,N,H20
22.0434782608696,0.725795281420014,5,N,H20
23,0.71627819401503,5,N,H20
1,0.0865543777360904,5,S,H20
1.95652173913043,0.0861414353234476,5,S,H20
2.91304347826087,0.0857305512789991,5,S,H20
3.8695652173913,0.112461786407591,5,S,H20
4.82608695652174,0.176297391366657,5,S,H20
5.78260869565217,0.270207651222649,5,S,H20
6.73913043478261,0.397800016482834,5,S,H20
7.69565217391304,0.5483699570913,5,S,H20
8.65217391304348,0.688556525642861,5,S,H20
9.60869565217391,0.780339157857262,5,S,H20
10.5652173913043,0.815120668510391,5,S,H20
11.5217391304348,0.81001028060264,5,S,H20
12.4782608695652,0.798470073032055,5,S,H20
13.4347826086957,0.786604340693227,5,S,H20
14.3913043478261,0.775851116118459,5,S,H20
15.3478260869565,0.766419487688518,5,S,H20
16.304347826087,0.758195088254256,5,S,H20
17.2608695652174,0.750992706204241,5,S,H20
18.2173913043478,0.744630452067592,5,S,H20
19.1739130434783,0.738950438810453,5,S,H20
20.1304347826087,0.733822380218406,5,S,H20
21.0869565217391,0.729140330721018,5,S,H20
22.0434782608696,0.72481976613141,5,S,H20
23,0.720793130562389,5,S,H20
1,0.112390625332015,5,Q,H20
1.95652173913043,0.111854477986879,5,Q,H20
2.91304347826087,0.111320945893615,5,Q,H20
3.8695652173913,0.146869396157438,5,Q,H20
4.82608695652174,0.230617037695166,5,Q,H20
5.78260869565217,0.349841183354133,5,Q,H20
6.73913043478261,0.501349612508746,5,Q,H20
7.69565217391304,0.65868047545502,5,Q,H20
8.65217391304348,0.777092120833987,5,Q,H20
9.60869565217391,0.836826692666412,5,Q,H20
10.5652173913043,0.838512667896794,5,Q,H20
11.5217391304348,0.827452715310671,5,Q,H20
12.4782608695652,0.814861017393495,5,Q,H20
13.4347826086957,0.803211668980431,5,Q,H20
14.3913043478261,0.792957547655184,5,Q,H20
15.3478260869565,0.784030528162159,5,Q,H20
16.304347826087,0.776239874673735,5,Q,H20
17.2608695652174,0.769387174352987,5,Q,H20
18.2173913043478,0.763296617283716,5,Q,H20
19.1739130434783,0.757822256771391,5,Q,H20
20.1304347826087,0.75284509144597,5,Q,H20
21.0869565217391,0.748270212980511,5,Q,H20
22.0434782608696,0.744021570183026,5,Q,H20
23,0.740039166126965,5,Q,H20
1,0.00390465341992114,6,N,H20
1.95652173913043,0.00388603231724868,6,N,H20
2.91304347826087,0.00386750564030397,6,N,H20
3.8695652173913,0.00384907287977393,6,N,H20
4.82608695652174,0.0038306878754058,6,N,H20
5.78260869565217,0.00381242186063633,6,N,H20
6.73913043478261,0.00379424489175037,6,N,H20
7.69565217391304,0.00377615652147272,6,N,H20
8.65217391304348,0.00375815630485715,6,N,H20
9.60869565217391,0.0041516473224501,6,N,H20
10.5652173913043,0.00666320616044336,6,N,H20
11.5217391304348,0.0106844968092923,6,N,H20
12.4782608695652,0.0171076635292825,6,N,H20
13.4347826086957,0.0273283444724669,6,N,H20
14.3913043478261,0.0434909924204308,6,N,H20
15.3478260869565,0.0687929669113407,6,N,H20
16.304347826087,0.107752812336707,6,N,H20
17.2608695652174,0.166115720457918,6,N,H20
18.2173913043478,0.249611777849971,6,N,H20
19.1739130434783,0.360082333096108,6,N,H20
20.1304347826087,0.488152107562264,6,N,H20
21.0869565217391,0.608202602147916,6,N,H20
22.0434782608696,0.691998252813858,6,N,H20
23,0.732554638464349,6,N,H20
1,0.0612142354522437,6,S,H20
1.95652173913043,0.0725797955828316,6,S,H20
2.91304347826087,0.114917971904331,6,S,H20
3.8695652173913,0.179389321892459,6,S,H20
4.82608695652174,0.272999385663967,6,S,H20
5.78260869565217,0.398072818732065,6,S,H20
6.73913043478261,0.542569396940344,6,S,H20
7.69565217391304,0.673785947510634,6,S,H20
8.65217391304348,0.758827287774391,6,S,H20
9.60869565217391,0.790638837824299,6,S,H20
10.5652173913043,0.78564221078964,6,S,H20
11.5217391304348,0.774628255735698,6,S,H20
12.4782608695652,0.763269157437303,6,S,H20
13.4347826086957,0.752943577700371,6,S,H20
14.3913043478261,0.743867673899955,6,S,H20
15.3478260869565,0.735941162193222,6,S,H20
16.304347826087,0.728991359852009,6,S,H20
17.2608695652174,0.722846507756841,6,S,H20
18.2173913043478,0.71735655747482,6,S,H20
19.1739130434783,0.712396825806657,6,S,H20
20.1304347826087,0.70786608039912,6,S,H20
21.0869565217391,0.703683097136094,6,S,H20
22.0434782608696,0.699783120270028,6,S,H20
23,0.696114725327482,6,S,H20
1,0.0803175062111103,6,Q,H20
1.95652173913043,0.0954590730090477,6,Q,H20
2.91304347826087,0.151443960830716,6,Q,H20
3.8695652173913,0.235085569164976,6,Q,H20
4.82608695652174,0.351982083581752,6,Q,H20
5.78260869565217,0.497118960163221,6,Q,H20
6.73913043478261,0.643907642957915,6,Q,H20
7.69565217391304,0.752219699092074,6,Q,H20
8.65217391304348,0.806966433621302,6,Q,H20
9.60869565217391,0.80752791129511,6,Q,H20
10.5652173913043,0.797084352578314,6,Q,H20
11.5217391304348,0.785166493086804,6,Q,H20
12.4782608695652,0.774094134779056,6,Q,H20
13.4347826086957,0.76431798759807,6,Q,H20
14.3913043478261,0.75578822603093,6,Q,H20
15.3478260869565,0.748332332862824,6,Q,H20
16.304347826087,0.741765752235317,6,Q,H20
17.2608695652174,0.735923755279571,6,Q,H20
18.2173913043478,0.730668318212041,6,Q,H20
19.1739130434783,0.725886975834495,6,Q,H20
20.1304347826087,0.721489354286255,6,Q,H20
21.0869565217391,0.717403380249563,6,Q,H20
22.0434782608696,0.713571774234578,6,Q,H20
23,0.70994913915865,6,Q,H20
1,0.260345006947659,1,N,YPD
1.95652173913043,0.259103059197283,1,N,YPD
2.91304347826087,0.39943086652071,1,N,YPD
3.8695652173913,0.592181002987123,1,N,YPD
4.82608695652174,0.794029390018608,1,N,YPD
5.78260869565217,0.935097528313971,1,N,YPD
6.73913043478261,0.989512594971645,1,N,YPD
7.69565217391304,0.986260933574526,1,N,YPD
8.65217391304348,0.972815794378365,1,N,YPD
9.60869565217391,0.958433478793846,1,N,YPD
10.5652173913043,0.945118974293963,1,N,YPD
11.5217391304348,0.933199742376056,1,N,YPD
12.4782608695652,0.922599960202023,1,N,YPD
13.4347826086957,0.913152787163404,1,N,YPD
14.3913043478261,0.90468670538793,1,N,YPD
15.3478260869565,0.897047731002368,1,N,YPD
16.304347826087,0.890102917871092,1,N,YPD
17.2608695652174,0.884450683883721,1,N,YPD
18.2173913043478,0.88055208672826,1,N,YPD
19.1739130434783,0.876705014906854,1,N,YPD
20.1304347826087,0.872908838038684,1,N,YPD
21.0869565217391,0.869162382325497,1,N,YPD
22.0434782608696,0.865464949752494,1,N,YPD
23,0.861815614307331,1,N,YPD
1,0.388296882583856,1,S,YPD
1.95652173913043,0.447990573993031,1,S,YPD
2.91304347826087,0.678060505419971,1,S,YPD
3.8695652173913,0.91972940043425,1,S,YPD
4.82608695652174,1.07508456469014,1,S,YPD
5.78260869565217,1.11695776419141,1,S,YPD
6.73913043478261,1.10393538957331,1,S,YPD
7.69565217391304,1.08531991120047,1,S,YPD
8.65217391304348,1.06796680050559,1,S,YPD
9.60869565217391,1.05284083380014,1,S,YPD
10.5652173913043,1.03979963577117,1,S,YPD
11.5217391304348,1.02851283052776,1,S,YPD
12.4782608695652,1.01865725196158,1,S,YPD
13.4347826086957,1.00995763058816,1,S,YPD
14.3913043478261,1.00218927070029,1,S,YPD
15.3478260869565,0.995171775008852,1,S,YPD
16.304347826087,0.988761408293581,1,S,YPD
17.2608695652174,0.983189116464057,1,S,YPD
18.2173913043478,0.978935794335969,1,S,YPD
19.1739130434783,0.974742723412452,1,S,YPD
20.1304347826087,0.970608669600047,1,S,YPD
21.0869565217391,0.966532382606573,1,S,YPD
22.0434782608696,0.96251260656376,1,S,YPD
23,0.95854811240979,1,S,YPD
1,0.43094305139444,1,Q,YPD
1.95652173913043,0.510390999278111,1,Q,YPD
2.91304347826087,0.764872378998788,1,Q,YPD
3.8695652173913,1.00779161821761,1,Q,YPD
4.82608695652174,1.13959273620098,1,Q,YPD
5.78260869565217,1.15679413828166,1,Q,YPD
6.73913043478261,1.13905484766095,1,Q,YPD
7.69565217391304,1.11934714882884,1,Q,YPD
8.65217391304348,1.10175621157435,1,Q,YPD
9.60869565217391,1.08663241491239,1,Q,YPD
10.5652173913043,1.07366611555598,1,Q,YPD
11.5217391304348,1.0624713547686,1,Q,YPD
12.4782608695652,1.05270379861951,1,Q,YPD
13.4347826086957,1.04407838510673,1,Q,YPD
14.3913043478261,1.03636713054578,1,Q,YPD
15.3478260869565,1.02938820962982,1,Q,YPD
16.304347826087,1.02331749725691,1,Q,YPD
17.2608695652174,1.01886367863269,1,Q,YPD
18.2173913043478,1.01447300506889,1,Q,YPD
19.1739130434783,1.01014416242635,1,Q,YPD
20.1304347826087,1.00587582428815,1,Q,YPD
21.0869565217391,1.00166668844336,1,Q,YPD
22.0434782608696,0.997515490767423,1,Q,YPD
23,0.993420989316571,1,Q,YPD
1,0.112410859868079,2,N,YPD
1.95652173913043,0.111874615996272,2,N,YPD
2.91304347826087,0.16615477476367,2,N,YPD
3.8695652173913,0.258986809286564,2,N,YPD
4.82608695652174,0.388026844514405,2,N,YPD
5.78260869565217,0.545056235282122,2,N,YPD
6.73913043478261,0.696476540407825,2,N,YPD
7.69565217391304,0.799181897182356,2,N,YPD
8.65217391304348,0.841973873807401,2,N,YPD
9.60869565217391,0.840893448274275,2,N,YPD
10.5652173913043,0.830794741583457,2,N,YPD
11.5217391304348,0.81924921570668,2,N,YPD
12.4782608695652,0.808253247327242,2,N,YPD
13.4347826086957,0.798267952470802,2,N,YPD
14.3913043478261,0.789317848734723,2,N,YPD
15.3478260869565,0.781304800417129,2,N,YPD
16.304347826087,0.774103661226751,2,N,YPD
17.2608695652174,0.767594319990059,2,N,YPD
18.2173913043478,0.761669418591495,2,N,YPD
19.1739130434783,0.756237512411701,2,N,YPD
20.1304347826087,0.751221268426035,2,N,YPD
21.0869565217391,0.746555996690671,2,N,YPD
